video_id,duration,fps,resolution,num_frames
P26_121,113.8,50.0,1920x1080,5694
P26_122,305.68,50.0,1920x1080,15288
P26_123,469.8,50.0,1920x1080,23494
P26_124,774.24,50.0,1920x1080,38716
P27_01,282.148533,59.9400599400599,1920x1080,16935
P27_02,181.364517,59.9400599400599,1920x1080,10888
P27_03,97.9979,59.9400599400599,1920x1080,5886
P27_04,331.214217,59.9400599400599,1920x1080,19879
P27_05,615.4148,59.9400599400599,1920x1080,36931
P27_06,899.365133,59.9400599400599,1920x1080,53968
P27_07,954.019733,59.9400599400599,1920x1080,57247
P27_101,1360.2,50.0,1920x1080,68014
P27_102,522.86,50.0,1920x1080,26147
P27_103,2448.56,50.0,1920x1080,122432
P27_104,1053.3,50.0,1920x1080,52669
P27_105,977.76,50.0,1920x1080,48892
P28_01,339.022017,59.9400599400599,1920x1080,20347
P28_02,506.35585,59.9400599400599,1920x1080,30387
P28_03,782.498383,59.9400599400599,1920x1080,46956
P28_04,453.10265,59.9400599400599,1920x1080,27192
P28_05,523.756567,59.9400599400599,1920x1080,31431
P28_06,744.009933,59.9400599400599,1920x1080,44647
P28_07,130.797333,59.9400599400599,1920x1080,7854
P28_08,336.88655,59.9400599400599,1920x1080,20219
P28_09,499.065233,59.9400599400599,1920x1080,29950
P28_10,60.9609,59.9400599400599,1920x1080,3664
P28_11,328.261267,59.9400599400599,1920x1080,19702
P28_12,27.043683,59.9400599400599,1920x1080,1629
P28_13,149.88306699999998,59.9400599400599,1920x1080,8999
P28_14,278.895283,59.9400599400599,1920x1080,16740
P28_15,92.959533,59.9400599400599,1920x1080,5584
P28_16,313.379733,59.9400599400599,1920x1080,18809
P28_17,62.445717,59.9400599400599,1920x1080,3753
P28_18,120.27015,59.9400599400599,1920x1080,7222
P28_19,89.923167,59.9400599400599,1920x1080,5401
P28_20,122.188733,59.9400599400599,1920x1080,7337
P28_21,61.2612,59.9400599400599,1920x1080,3682
P28_22,146.79665,59.9400599400599,1920x1080,8814
P28_23,25.158467,59.9400599400599,1920x1080,1516
P28_24,68.251517,59.9400599400599,1920x1080,4101
P28_25,396.879817,59.9400599400599,1920x1080,23819
P28_26,101.568133,59.9400599400599,1920x1080,6100
P28_101,717.7,50.0,1920x1080,35889
P28_102,416.58,50.0,1920x1080,20833
P28_103,1825.16,50.0,1920x1080,91262
P28_104,719.34,50.0,1920x1080,35971
P28_105,571.74,50.0,1920x1080,28591
P28_106,197.88,50.0,1920x1080,9898
P28_107,48.86,50.0,1920x1080,2447
P28_108,413.3,50.0,1920x1080,20669
P28_109,216.04,50.0,1920x1080,10806
P28_110,135.66,50.0,1920x1080,6787
P28_111,764.1,50.0,1920x1080,38209
P28_112,357.56,50.0,1920x1080,17882
P28_113,537.82,50.0,1920x1080,26895
P28_114,535.12,50.0,1920x1080,26760
P28_115,858.0,50.0,1920x1080,42904
P28_116,576.66,50.0,1920x1080,28837
P28_117,533.96,50.0,1920x1080,26702
P28_118,329.16,50.0,1920x1080,16462
P29_01,1350.474117,59.9400599400599,1920x1080,81035
P29_02,193.560033,59.9400599400599,1920x1080,11620
P29_03,2074.672583,59.9400599400599,1920x1080,124486
P29_04,179.612767,59.9400599400599,1920x1080,10783
P29_05,1821.736567,59.9400599400599,1920x1080,109310
P29_06,169.0689,59.9400599400599,1920x1080,10150
P30_01,74.8748,59.9400599400599,1920x1080,4498
P30_02,237.720817,59.9400599400599,1920x1080,14269
P30_03,521.204017,59.9400599400599,1920x1080,31278
P30_04,710.0426669999999,59.9400599400599,1920x1080,42609
P30_05,3261.992717,59.9400599400599,1920x1080,195726
P30_06,401.35095,59.9400599400599,1920x1080,24087
P30_07,305.438467,59.9400599400599,1920x1080,18332
P30_08,1122.14,59.9400599400599,1920x1080,67334
P30_09,433.7333,59.9400599400599,1920x1080,26030
P30_10,792.558433,59.9400599400599,1920x1080,47560
P30_11,344.610933,59.9400599400599,1920x1080,20683
P30_101,628.64,50.0,1920x1080,31436
P30_102,1275.72,50.0,1920x1080,63790
P30_103,184.36,50.0,1920x1080,9222
P30_104,317.54,50.0,1920x1080,15881
P30_105,105.52,50.0,1920x1080,5280
P30_106,249.64,50.0,1920x1080,12486
P30_107,2994.16,50.0,1920x1080,149712
P30_108,575.3,50.0,1920x1080,28769
P30_109,418.16,50.0,1920x1080,20912
P30_110,260.1,50.0,1920x1080,13009
P30_111,1840.26,50.0,1920x1080,92017
P30_112,80.9,50.0,1920x1080,4049
P30_113,366.64,50.0,1920x1080,18336
P30_114,122.32,50.0,1920x1080,6120
P31_01,475.358217,59.9400599400599,1920x1080,28527
P31_02,208.6084,59.9400599400599,1920x1080,12523
P31_03,274.390783,59.9400599400599,1920x1080,16469
P31_04,96.563133,59.9400599400599,1920x1080,5800
P31_05,483.3829,59.9400599400599,1920x1080,29009
P31_06,187.43725,59.9400599400599,1920x1080,11252
P31_07,252.30205,59.9400599400599,1920x1080,15144
P31_08,837.9371,59.9400599400599,1920x1080,50282
P31_09,254.90465,59.9400599400599,1920x1080,15300
P31_10,540.08955,59.9400599400599,1920x1080,32411
P31_11,254.938017,59.9400599400599,1920x1080,15302
P31_12,205.788917,59.9400599400599,1920x1080,12353
P31_13,658.274283,59.9400599400599,1920x1080,39502
P31_14,313.529883,59.9400599400599,1920x1080,18818
P32_01,494.861033,59.9400599400599,1920x1080,29698
P32_02,222.47225,59.9400599400599,1920x1080,13354
P32_03,242.09185,59.9400599400599,1920x1080,14532
P32_04,364.931233,59.9400599400599,1920x1080,21902
P32_05,426.292533,59.9400599400599,1920x1080,25584
P32_06,589.7892,59.9400599400599,1920x1080,35393
P32_07,28.97895,59.9400599400599,1920x1080,1745
P32_08,199.182317,59.9400599400599,1920x1080,11957
P32_09,281.53125,59.9400599400599,1920x1080,16898
P32_10,406.072333,59.9400599400599,1920x1080,24370
P33_101,854.56,50.0,1920x1080,42732
P33_102,559.4,50.0,1920x1080,27974
P33_103,333.92,50.0,1920x1080,16700
P33_104,747.44,50.0,1920x1080,37376
P33_105,2209.58,50.0,1920x1080,110483
P33_106,411.72,50.0,1920x1080,20590
P33_107,652.88,50.0,1920x1080,32648
P33_108,235.3,50.0,1920x1080,11769
P33_109,1323.62,50.0,1920x1080,66185
P33_110,594.98,50.0,1920x1080,29753
P33_111,432.52,50.0,1920x1080,21630
P34_101,120.42,50.0,1920x1080,6025
P34_102,512.38,50.0,1920x1080,25623
P34_103,221.32,50.0,1920x1080,11070
P34_104,912.24,50.0,1920x1080,45616
P34_105,95.44,50.0,1920x1080,4776
P34_106,148.9,50.0,1920x1080,7449
P34_107,612.26,50.0,1920x1080,30617
P34_108,53.22,50.0,1920x1080,2665
P34_109,290.1,50.0,1920x1080,14509
P34_110,134.68,50.0,1920x1080,6738
P34_111,541.3,50.0,1920x1080,27069
P34_112,976.76,50.0,1920x1080,48842
P34_113,747.04,50.0,1920x1080,37356
P35_101,388.26,50.0,1920x1080,19417
P35_102,1773.98,50.0,1920x1080,88703
P35_103,1512.48,50.0,1920x1080,75628
P35_104,3350.44,50.0,1920x1080,167526
P35_105,2148.26,50.0,1920x1080,107417
P35_106,677.66,50.0,1920x1080,33887
P35_107,1640.44,50.0,1920x1080,82026
P35_108,3015.08,50.0,1920x1080,150758
P35_109,1129.48,50.0,1920x1080,56478
P36_101,702.46,50.0,1920x1080,35127
P36_102,793.84,50.0,1920x1080,39696
P37_101,1681.46,50.0,1920x1080,84077
P37_102,682.62,50.0,1920x1080,34135
P37_103,395.12,50.0,1920x1080,19760
